Name,Team,Nationalaty,Position,Matches Played,Matches Starts,Minutes / Div By 90,Goals,Asissts,Yellows,Reds,Total Shots,Passes Attemted,Passes Total Distance,Short Passes,Medium Passes,Long Passes,Cross Passes,Head Pases,Tackeled,Tackeled Dribbels,Pressure Applying,Blocks,Shots Blocks,Clearence,Touches,Touches Defencive Penalty Area,Touches Defencive 3RD,Touches Mid 3RD,Touches Attacking 3RD,Touches Attacking Penalty Area,Touches Live Game,Dribbels Succes,Dribbels Attempted,Carries,Carries To Distance,Carries Proggresive,Carries Proggresive Foword,Carries Tackeled,Reciving Passes,Fouls Commited,Fouls Drawn,Tackele Won,looseBallRecovered,Aerial Duals Won,Aerial Duals Lost
Michael Keane,Everton,eng ENG,DF,41,39,39.9,4.0,2.0,4.0,0.0,20.0,1835.0,37031.0,391.0,989.0,414.0,0.0,85.0,31.0,12.0,204.0,74.0,38.0,198.0,2206.0,375.0,1309.0,972.0,64.0,36.0,2164.0,4.0,8.0,1306.0,7644.0,4400.0,85.0,8.0,1556.0,26.0,12.0,17.0,270.0,125.0,47.0
Michael McGovern,Norwich City,nir NIR,GK,10,9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Michael Obafemi,Southampton,ie IRL,FW,5,0,0.8,0.0,0.0,0.0,0.0,1.0,15.0,178.0,9.0,4.0,1.0,2.0,2.0,1.0,0.0,22.0,1.0,0.0,0.0,22.0,1.0,4.0,14.0,5.0,3.0,21.0,0.0,1.0,12.0,50.0,18.0,1.0,0.0,31.0,1.0,3.0,1.0,3.0,0.0,3.0
Michael Tait,Aston Villa,eng ENG,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail Antonio,West Ham,jm JAM,FW,27,25,22.9,10.0,5.0,3.0,0.0,65.0,490.0,5008.0,259.0,134.0,52.0,32.0,28.0,14.0,2.0,254.0,25.0,9.0,8.0,814.0,11.0,36.0,359.0,480.0,130.0,797.0,47.0,81.0,570.0,2896.0,1848.0,107.0,57.0,1220.0,34.0,48.0,9.0,81.0,63.0,116.0
Michał Karbownik,Brighton,pl POL,DF,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michy Batshuayi,Crystal Palace,be BEL,FW,20,9,10.0,2.0,1.0,0.0,0.0,13.0,168.0,1722.0,81.0,55.0,10.0,7.0,7.0,3.0,2.0,109.0,10.0,1.0,5.0,259.0,9.0,30.0,138.0,107.0,27.0,246.0,12.0,17.0,158.0,755.0,489.0,19.0,29.0,336.0,16.0,7.0,3.0,34.0,11.0,23.0
Miguel Almirón,Newcastle Utd,py PAR,"MF,FW",39,33,30.9,5.0,3.0,3.0,0.0,39.0,877.0,12123.0,395.0,317.0,109.0,33.0,20.0,48.0,16.0,506.0,36.0,5.0,24.0,1176.0,40.0,262.0,548.0,498.0,51.0,1144.0,36.0,64.0,907.0,6129.0,3272.0,126.0,43.0,1046.0,29.0,53.0,35.0,189.0,8.0,20.0
Miguel Azeez,Arsenal,eng ENG,MF,1,0,0.1,0.0,0.0,0.0,0.0,0.0,10.0,193.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,3.0,6.0,3.0,0.0,12.0,2.0,2.0,13.0,28.0,8.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0
Mohamed Elneny,Arsenal,eg EGY,MF,41,27,27.1,3.0,0.0,6.0,0.0,14.0,1297.0,23790.0,446.0,621.0,202.0,4.0,52.0,17.0,5.0,236.0,21.0,4.0,28.0,1418.0,87.0,404.0,887.0,207.0,8.0,1392.0,10.0,12.0,1068.0,5097.0,2514.0,95.0,8.0,1145.0,30.0,20.0,12.0,189.0,14.0,20.0
Mohamed Salah,Liverpool,eg EGY,FW,51,47,46.7,31.0,6.0,0.0,0.0,153.0,1538.0,19155.0,819.0,496.0,120.0,51.0,25.0,30.0,7.0,685.0,25.0,1.0,15.0,2108.0,16.0,95.0,782.0,1349.0,380.0,2071.0,64.0,119.0,1646.0,7698.0,4225.0,254.0,110.0,2599.0,28.0,35.0,15.0,233.0,24.0,63.0
Mohammed Salisu,Southampton,gh GHA,DF,15,9,10.6,0.0,0.0,1.0,0.0,4.0,376.0,5129.0,168.0,148.0,40.0,2.0,15.0,32.0,13.0,149.0,25.0,5.0,38.0,509.0,61.0,219.0,266.0,48.0,7.0,487.0,9.0,10.0,283.0,1366.0,547.0,24.0,13.0,291.0,12.0,6.0,19.0,75.0,26.0,18.0
Moise Kean,Everton,it ITA,FW,4,1,1.3,2.0,0.0,0.0,0.0,8.0,9.0,124.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,6.0,8.0,4.0,14.0,0.0,3.0,11.0,84.0,56.0,2.0,0.0,13.0,4.0,1.0,2.0,2.0,0.0,0.0
Moisés Caicedo,Brighton,ec ECU,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Gibbs-White,Wolves,eng ENG,"MF,FW",13,5,5.5,1.0,0.0,3.0,0.0,9.0,235.0,3219.0,112.0,79.0,35.0,8.0,8.0,7.0,3.0,109.0,6.0,0.0,1.0,293.0,2.0,25.0,158.0,132.0,9.0,287.0,7.0,13.0,208.0,1114.0,589.0,38.0,6.0,281.0,8.0,11.0,7.0,38.0,2.0,7.0
Morgan Sanson,Aston Villa,fr FRA,MF,9,3,3.3,0.0,0.0,3.0,0.0,2.0,161.0,2089.0,66.0,60.0,25.0,8.0,10.0,6.0,0.0,103.0,4.0,0.0,4.0,204.0,6.0,34.0,107.0,81.0,3.0,197.0,4.0,5.0,136.0,787.0,416.0,25.0,9.0,167.0,8.0,9.0,5.0,31.0,5.0,4.0
Moussa Djenepo,Southampton,ml MLI,MF,31,18,16.7,2.0,0.0,5.0,0.0,18.0,400.0,4570.0,192.0,139.0,33.0,13.0,16.0,46.0,18.0,332.0,27.0,1.0,16.0,644.0,19.0,141.0,308.0,233.0,45.0,629.0,35.0,65.0,444.0,1912.0,995.0,62.0,23.0,524.0,38.0,51.0,24.0,119.0,11.0,33.0
Moussa Sissoko,Tottenham,fr FRA,MF,40,24,27.3,1.0,1.0,4.0,0.0,5.0,1136.0,17442.0,485.0,473.0,138.0,21.0,57.0,35.0,12.0,311.0,34.0,6.0,43.0,1327.0,75.0,354.0,832.0,235.0,11.0,1268.0,24.0,44.0,834.0,4253.0,1966.0,86.0,21.0,931.0,43.0,20.0,26.0,255.0,24.0,28.0
Mungo Bridge,Aston Villa,eng ENG,DF,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
N'Golo Kanté,Chelsea,fr FRA,MF,48,34,35.1,0.0,3.0,8.0,0.0,12.0,1923.0,29735.0,792.0,844.0,215.0,14.0,64.0,108.0,34.0,644.0,77.0,9.0,46.0,2323.0,81.0,611.0,1375.0,506.0,28.0,2301.0,55.0,70.0,1498.0,7276.0,4019.0,157.0,43.0,1681.0,67.0,25.0,80.0,373.0,28.0,41.0
Naby Keïta,Liverpool,gn GUI,MF,16,9,8.3,0.0,0.0,1.0,0.0,11.0,440.0,6476.0,204.0,175.0,40.0,4.0,19.0,10.0,2.0,180.0,13.0,0.0,7.0,529.0,12.0,70.0,344.0,153.0,19.0,516.0,14.0,21.0,374.0,1739.0,992.0,56.0,15.0,437.0,20.0,8.0,8.0,72.0,5.0,11.0
Nampalys Mendy,Leicester City,sn SEN,MF,29,17,19.0,0.0,1.0,6.0,0.0,4.0,1083.0,17109.0,487.0,460.0,113.0,1.0,20.0,38.0,7.0,305.0,29.0,3.0,12.0,1248.0,30.0,273.0,823.0,219.0,2.0,1235.0,8.0,16.0,923.0,3943.0,1824.0,71.0,18.0,942.0,32.0,43.0,25.0,225.0,12.0,17.0
Nathan Aké,Manchester City,nl NED,DF,13,11,11.0,1.0,1.0,4.0,0.0,4.0,893.0,15062.0,357.0,439.0,83.0,1.0,23.0,18.0,6.0,88.0,9.0,2.0,31.0,975.0,51.0,265.0,686.0,100.0,6.0,943.0,0.0,0.0,718.0,3523.0,2093.0,76.0,6.0,791.0,11.0,7.0,9.0,97.0,36.0,19.0
Nathan Baxter,Chelsea,eng ENG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Bishop,Manchester Utd,eng ENG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Broadhead,Everton,wls WAL,MF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Nathan Holland,West Ham,eng ENG,"FW,MF",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Redmond,Southampton,eng ENG,"MF,FW",33,21,22.7,4.0,4.0,1.0,0.0,50.0,743.0,9326.0,338.0,280.0,76.0,38.0,21.0,32.0,8.0,378.0,29.0,2.0,11.0,999.0,9.0,125.0,491.0,467.0,85.0,956.0,44.0,84.0,717.0,4052.0,2076.0,116.0,30.0,996.0,40.0,21.0,18.0,121.0,11.0,37.0
Nathan Shepperd,Brentford,eng ENG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Tella,Southampton,eng ENG,"FW,MF",22,8,9.4,1.0,2.0,2.0,0.0,16.0,146.0,1677.0,74.0,41.0,14.0,14.0,8.0,12.0,5.0,222.0,13.0,0.0,5.0,291.0,1.0,35.0,142.0,144.0,25.0,288.0,16.0,25.0,219.0,1191.0,645.0,32.0,27.0,314.0,20.0,32.0,10.0,58.0,3.0,18.0
Nathan Trott,West Ham,eng ENG,GK,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Chalobah,Watford,eng ENG,MF,40,34,30.6,3.0,1.0,12.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,47.0,30.0,0.0,0.0,0.0
Nathaniel Clyne,Crystal Palace,eng ENG,DF,14,14,13.7,0.0,1.0,2.0,0.0,4.0,569.0,6908.0,258.0,205.0,75.0,13.0,21.0,21.0,9.0,117.0,25.0,2.0,32.0,670.0,38.0,235.0,324.0,147.0,6.0,543.0,3.0,5.0,318.0,1516.0,776.0,37.0,5.0,365.0,4.0,1.0,10.0,99.0,7.0,15.0
Nathaniel Phillips,Liverpool,eng ENG,DF,20,18,19.2,1.0,1.0,3.0,0.0,15.0,1225.0,22870.0,346.0,601.0,262.0,2.0,77.0,22.0,6.0,225.0,30.0,19.0,169.0,1496.0,180.0,722.0,769.0,65.0,22.0,1473.0,2.0,2.0,889.0,4603.0,2110.0,52.0,3.0,988.0,31.0,12.0,13.0,221.0,116.0,43.0
Neal Maupay,Brighton,fr FRA,"FW,MF",36,30,30.0,8.0,2.0,1.0,1.0,71.0,656.0,7903.0,310.0,222.0,60.0,11.0,20.0,24.0,4.0,475.0,18.0,2.0,9.0,971.0,15.0,87.0,418.0,527.0,171.0,917.0,24.0,41.0,667.0,3462.0,1544.0,89.0,63.0,1301.0,36.0,55.0,19.0,117.0,26.0,68.0
Neco Williams,Liverpool,wls WAL,DF,14,9,8.5,0.0,1.0,1.0,0.0,7.0,357.0,5135.0,131.0,122.0,78.0,38.0,12.0,13.0,5.0,84.0,16.0,2.0,7.0,413.0,13.0,112.0,189.0,136.0,11.0,361.0,7.0,10.0,272.0,1306.0,678.0,33.0,5.0,289.0,12.0,10.0,13.0,41.0,3.0,5.0
Neil Taylor,Aston Villa,wls WAL,DF,4,3,3.2,0.0,1.0,1.0,0.0,1.0,11.0,120.0,8.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,1.0,4.0,6.0,2.0,0.0,11.0,0.0,0.0,7.0,14.0,9.0,1.0,0.0,8.0,4.0,4.0,5.0,2.0,0.0,0.0
Nemanja Matić,Manchester Utd,rs SRB,"MF,DF",36,22,22.3,0.0,0.0,4.0,0.0,9.0,1463.0,25517.0,547.0,674.0,212.0,12.0,26.0,37.0,14.0,284.0,46.0,10.0,35.0,1648.0,64.0,489.0,1059.0,279.0,17.0,1604.0,22.0,27.0,1161.0,7437.0,4526.0,165.0,16.0,1284.0,30.0,14.0,30.0,190.0,27.0,11.0
Niall Huggins,Leeds United,wls WAL,DF,1,0,0.4,0.0,0.0,0.0,0.0,0.0,23.0,240.0,14.0,6.0,3.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0,2.0,8.0,10.0,6.0,1.0,20.0,0.0,0.0,15.0,74.0,30.0,3.0,0.0,13.0,1.0,1.0,0.0,7.0,0.0,0.0
Nick Pope,Burnley,eng ENG,GK,33,33,33.0,0.0,0.0,1.0,0.0,0.0,979.0,22939.0,28.0,121.0,827.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1084.0,905.0,1063.0,22.0,1.0,0.0,705.0,0.0,0.0,379.0,2595.0,1699.0,0.0,0.0,299.0,2.0,5.0,0.0,164.0,0.0,1.0
Nicolas Pépé,Arsenal,ci CIV,"FW,MF",47,30,32.6,16.0,5.0,1.0,1.0,89.0,1143.0,12863.0,591.0,354.0,112.0,94.0,31.0,33.0,12.0,358.0,36.0,3.0,16.0,1546.0,32.0,179.0,544.0,923.0,200.0,1478.0,61.0,134.0,1179.0,5562.0,3187.0,180.0,67.0,1515.0,29.0,61.0,32.0,174.0,49.0,46.0
Nicolás Otamendi,Manchester City,ar ARG,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niels Nkounkou,Everton,fr FRA,"DF,FW",6,4,4.2,0.0,1.0,1.0,0.0,3.0,34.0,480.0,15.0,10.0,8.0,19.0,1.0,4.0,1.0,29.0,5.0,0.0,4.0,56.0,3.0,13.0,26.0,21.0,0.0,52.0,3.0,6.0,31.0,149.0,94.0,4.0,1.0,40.0,5.0,1.0,5.0,4.0,0.0,0.0
Nigel Lonwijk,Wolves,nl NED,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nile John,Tottenham,eng ENG,MF,1,0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
Nya Kirby,Crystal Palace,eng ENG,MF,1,1,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nélson Semedo,Wolves,pt POR,DF,35,35,34.1,1.0,1.0,5.0,0.0,24.0,1892.0,24883.0,947.0,621.0,223.0,50.0,48.0,85.0,39.0,552.0,54.0,12.0,89.0,2299.0,139.0,621.0,1128.0,741.0,50.0,1957.0,56.0,90.0,1474.0,8305.0,5023.0,230.0,38.0,1520.0,47.0,46.0,53.0,263.0,43.0,42.0
Odion Ighalo,Manchester Utd,ng NGA,FW,4,2,1.7,0.0,0.0,0.0,0.0,2.0,3.0,33.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,5.0,2.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,17.0,3.0,3.0,0.0,0.0,0.0,4.0
Oladapo Afolayan,West Ham,eng ENG,"FW,MF",1,0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Oleksandr Zinchenko,Manchester City,ua UKR,DF,32,24,25.9,0.0,2.0,1.0,0.0,24.0,2147.0,31437.0,1070.0,831.0,196.0,32.0,62.0,36.0,21.0,214.0,41.0,5.0,65.0,2364.0,66.0,461.0,1358.0,671.0,20.0,2152.0,9.0,17.0,1506.0,6617.0,3669.0,196.0,12.0,1830.0,13.0,11.0,21.0,212.0,42.0,16.0
Oliver Casey,Leeds United,eng ENG,DF,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
Oliver Skipp,Norwich City,eng ENG,MF,47,44,43.2,1.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,70.0,59.0,0.0,0.0,0.0
Olivier Giroud,Chelsea,fr FRA,FW,31,12,13.4,11.0,0.0,1.0,0.0,44.0,290.0,2663.0,181.0,63.0,10.0,4.0,24.0,12.0,0.0,164.0,4.0,1.0,12.0,409.0,11.0,42.0,193.0,182.0,64.0,399.0,4.0,7.0,180.0,308.0,91.0,5.0,17.0,596.0,29.0,14.0,7.0,47.0,31.0,46.0
Oliwier Zych,Aston Villa,pl POL,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Watkins,Aston Villa,eng ENG,FW,40,38,38.2,16.0,5.0,4.0,1.0,108.0,832.0,8190.0,506.0,222.0,37.0,37.0,49.0,35.0,10.0,626.0,19.0,3.0,25.0,1300.0,29.0,71.0,509.0,797.0,243.0,1255.0,48.0,77.0,828.0,3892.0,2191.0,133.0,84.0,1948.0,52.0,71.0,23.0,121.0,139.0,178.0
Onel Hernández,Norwich City,cu CUB,MF,23,7,7.5,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,3.0,0.0,0.0,0.0
Oriol Romeu,Southampton,es ESP,MF,23,22,21.6,1.0,1.0,7.0,0.0,15.0,1258.0,17575.0,576.0,501.0,141.0,5.0,65.0,68.0,22.0,344.0,32.0,6.0,19.0,1462.0,51.0,338.0,974.0,244.0,10.0,1450.0,11.0,13.0,890.0,4505.0,2348.0,111.0,22.0,1056.0,44.0,28.0,38.0,279.0,35.0,28.0
Oskar Buur,Wolves,dk DEN,DF,2,1,1.0,0.0,0.0,0.0,0.0,0.0,15.0,201.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,5.0,12.0,0.0,0.0,16.0,0.0,0.0,11.0,23.0,17.0,1.0,1.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0
Owen Otasowie,Wolves,us USA,"MF,FW",6,2,2.1,0.0,1.0,1.0,0.0,4.0,64.0,691.0,33.0,20.0,7.0,0.0,2.0,7.0,0.0,35.0,3.0,1.0,2.0,104.0,5.0,20.0,59.0,33.0,6.0,104.0,3.0,5.0,65.0,292.0,165.0,9.0,7.0,97.0,4.0,7.0,5.0,18.0,8.0,8.0
Ozan Kabak,Liverpool,tr TUR,DF,13,13,12.4,0.0,0.0,4.0,0.0,2.0,745.0,13551.0,241.0,362.0,138.0,0.0,26.0,27.0,2.0,141.0,15.0,8.0,60.0,872.0,111.0,463.0,443.0,18.0,6.0,859.0,9.0,13.0,590.0,2664.0,1281.0,31.0,3.0,618.0,15.0,6.0,15.0,121.0,33.0,27.0
Pablo Fornals,West Ham,es ESP,"FW,MF",36,33,30.6,6.0,4.0,3.0,0.0,53.0,1102.0,14075.0,523.0,387.0,134.0,37.0,43.0,44.0,7.0,577.0,53.0,1.0,9.0,1384.0,23.0,248.0,685.0,551.0,74.0,1360.0,21.0,51.0,926.0,5023.0,2622.0,127.0,33.0,1285.0,34.0,28.0,29.0,216.0,25.0,37.0
Pablo Hernández,Leeds United,es ESP,"MF,FW",17,4,5.7,0.0,2.0,1.0,0.0,17.0,391.0,5651.0,146.0,145.0,76.0,13.0,8.0,5.0,4.0,72.0,2.0,0.0,1.0,430.0,7.0,73.0,226.0,164.0,21.0,412.0,9.0,12.0,310.0,1926.0,1166.0,66.0,2.0,386.0,3.0,6.0,3.0,51.0,0.0,3.0
Pablo Marí,Arsenal,es ESP,DF,16,16,16.3,1.0,0.0,2.0,0.0,6.0,873.0,16771.0,235.0,445.0,185.0,1.0,34.0,22.0,8.0,100.0,16.0,9.0,75.0,1001.0,134.0,558.0,480.0,29.0,9.0,987.0,3.0,4.0,704.0,3794.0,2182.0,51.0,3.0,756.0,19.0,7.0,19.0,115.0,47.0,20.0
Pascal Groß,Brighton,de GER,"MF,DF",40,32,32.9,3.0,10.0,4.0,0.0,37.0,1669.0,25820.0,590.0,606.0,424.0,131.0,48.0,44.0,19.0,430.0,33.0,5.0,24.0,1900.0,43.0,363.0,895.0,771.0,74.0,1644.0,11.0,20.0,1180.0,5810.0,2610.0,139.0,22.0,1456.0,28.0,21.0,28.0,227.0,22.0,47.0
Pascal Struijk,Leeds United,nl NED,"DF,MF",29,23,24.1,1.0,0.0,3.0,0.0,14.0,1259.0,24438.0,306.0,660.0,272.0,1.0,70.0,56.0,14.0,382.0,52.0,23.0,102.0,1542.0,243.0,933.0,622.0,82.0,20.0,1503.0,4.0,5.0,838.0,5118.0,2946.0,28.0,9.0,1036.0,31.0,8.0,30.0,228.0,51.0,45.0
Patrick Bamford,Leeds United,eng ENG,FW,38,37,33.9,17.0,7.0,3.0,0.0,105.0,506.0,5231.0,287.0,135.0,27.0,5.0,22.0,26.0,6.0,606.0,16.0,9.0,35.0,868.0,46.0,88.0,403.0,408.0,183.0,779.0,17.0,39.0,445.0,1908.0,902.0,56.0,38.0,1376.0,47.0,30.0,18.0,93.0,54.0,81.0
Patrick Cutrone,Wolves,it ITA,FW,4,1,1.2,0.0,0.0,0.0,0.0,3.0,5.0,67.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,1.0,6.0,0.0,0.0,4.0,25.0,7.0,1.0,0.0,13.0,1.0,1.0,0.0,2.0,1.0,2.0
Patrick van Aanholt,Crystal Palace,nl NED,DF,23,21,20.7,0.0,1.0,2.0,0.0,20.0,1127.0,14909.0,512.0,417.0,152.0,35.0,25.0,33.0,15.0,206.0,31.0,7.0,40.0,1323.0,72.0,405.0,643.0,344.0,38.0,1126.0,9.0,21.0,733.0,3522.0,1907.0,114.0,16.0,835.0,16.0,3.0,22.0,179.0,10.0,11.0
Paul Dummett,Newcastle Utd,wls WAL,DF,16,15,15.3,1.0,0.0,2.0,0.0,3.0,535.0,7707.0,200.0,200.0,119.0,10.0,20.0,21.0,10.0,119.0,30.0,10.0,95.0,709.0,102.0,375.0,277.0,80.0,7.0,653.0,2.0,3.0,372.0,1332.0,699.0,13.0,1.0,429.0,11.0,6.0,13.0,72.0,39.0,31.0
Paul Pogba,Manchester Utd,fr FRA,MF,42,31,31.8,6.0,7.0,8.0,0.0,53.0,1752.0,27770.0,738.0,611.0,320.0,32.0,46.0,50.0,17.0,417.0,31.0,1.0,58.0,2166.0,70.0,442.0,1171.0,686.0,91.0,2134.0,54.0,88.0,1549.0,6978.0,3805.0,182.0,70.0,1870.0,67.0,87.0,37.0,285.0,68.0,43.0
Paulo Gazzaniga,Tottenham,ar ARG,GK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
